###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Palmeira das Missões - RS;  4313706;  RS;  35045; Administração; 24.95%; 13856302.40; 6664504.55; 7191797.85; Educação; 18.59%; 15194995.86; 20554266.54; -5359270.68; Saúde; 11.00%; 17570050.69; 14399368.47; 3170682.22; Previdência Social; 07.53%; 3631733.34; 1461680.41; 2170052.93; Despesas (Intraorçamentárias); 07.51%; 2808486.07; 644157.49; 2164328.58;  1.19
Prefeitura Municipal de Brejo - MA;  2102101;  MA;  35124; Educação; 32.27%; 28188707.56; 20467995.29; 7720712.27; Saúde; 15.91%; 10642095.96; 14447844.01; -3805748.05; Urbanismo; 10.18%; 1988848.21; 4424483.45; -2435635.24; Legislativa; 07.07%; 0; 1691911.73; -1691911.73; Transporte; 06.60%; 2658632.79; 1080060.19; 1578572.60;  1.09
Prefeitura Municipal de Cansanção - BA;  2906808;  BA;  35135; Educação; 35.31%; 26419604.10; 20325534.10; 6094070.00; Saúde; 14.56%; 11998582.87; 14511536.85; -2512953.98; Previdência Social; 09.04%; 0; 1561054.20; -1561054.20; Transporte; 06.41%; 0; 1105603.03; -1105603.03; Administração; 06.25%; 5585053.69; 6663178.03; -1078124.34;  1.02
Prefeitura Municipal de Missão Velha - CE;  2308401;  CE;  35150; Educação; 25.36%; 25489669.00; 20511608.71; 4978060.29; Saúde; 14.81%; 11654392.85; 14561921.11; -2907528.26; Administração; 12.63%; 4193047.94; 6673058.79; -2480010.85; Previdência Social; 07.84%; 0; 1539239.36; -1539239.36; Encargos Especiais; 06.37%; 0; 1250493.49; -1250493.49;  1.26
Prefeitura Municipal de Pilar - AL;  2706901;  AL;  35153; Urbanismo; 27.08%; 14629861.30; 4449577.97; 10180283.33; Administração; 16.81%; 12991773.73; 6673058.79; 6318714.94; Saúde; 14.62%; 20058500.90; 14561921.11; 5496579.79; Previdência Social; 08.19%; 4617940.67; 1539239.36; 3078701.31; Legislativa; 05.88%; 3891713.79; 1680409.19; 2211304.60;  1.13
Prefeitura Municipal de José Bonifácio - SP;  3525706;  SP;  35197; Saneamento; 23.04%; 7224453.40; 714687.62; 6509765.78; Saúde; 21.60%; 20665647.42; 14561921.11; 6103726.31; Administração; 12.91%; 10321731.72; 6673058.79; 3648672.93; Transporte; 08.67%; 3545028.69; 1094679.03; 2450349.66; Previdência Social; 05.45%; 0; 1539239.36; -1539239.36;  1.11
Prefeitura Municipal de Barra do Choça - BA;  2902906;  BA;  35200; Educação; 54.62%; 31734545.10; 20421871.12; 11312673.98; Administração; 10.24%; 4587739.95; 6708674.12; -2120934.17; Previdência Social; 07.43%; 0; 1539239.36; -1539239.36; Saúde; 05.81%; 13432670.19; 14635107.82; -1202437.63; Saneamento; 03.48%; 11524.00; 732849.61; -721325.61;  1.09
Prefeitura Municipal de Sertânia - PE;  2614105;  PE;  35207; Previdência Social; 18.27%; 5390622.47; 1455926.56; 3934695.91; Saúde; 12.79%; 11937635.03; 14693585.93; -2755950.90; Educação; 10.98%; 18249520.21; 20614653.05; -2365132.84; Legislativa; 07.68%; 0; 1654658.32; -1654658.32; Urbanismo; 06.91%; 3075529.21; 4564922.69; -1489393.48;  1.19
Prefeitura Municipal de Pilão Arcado - BA;  2924405;  BA;  35255; Educação; 37.41%; 28716041.37; 20614653.05; 8101388.32; Saúde; 25.68%; 9132965.04; 14693585.93; -5560620.89; Previdência Social; 06.72%; 0; 1455926.56; -1455926.56; Administração; 06.51%; 5292746.04; 6701796.14; -1409050.10; Saneamento; 03.39%; 0; 733014.23; -733014.23;  1.12
Prefeitura Municipal de São Luiz Gonzaga - RS;  4318903;  RS;  35266; Despesas (Intraorçamentárias); 29.03%; 8663833.32; 553703.36; 8110129.96; Encargos Especiais; 22.62%; 7439240.36; 1118360.02; 6320880.34; Educação; 21.29%; 14767588.86; 20716674.59; -5949085.73; Administração; 07.15%; 4740258.53; 6739069.35; -1998810.82; Legislativa; 03.35%; 2581396.16; 1644323.97; 937072.19;  1.06
Prefeitura Municipal de Nossa Senhora da Glória - SE;  2804508;  SE;  35268; Saúde; 23.61%; 10004801.34; 15014900.25; -5010098.91; Educação; 20.53%; 25160532.67; 20803455.11; 4357077.56; Urbanismo; 14.16%; 7588602.34; 4583908.10; 3004694.24; Previdência Social; 06.86%; 0; 1455926.56; -1455926.56; Encargos Especiais; 05.87%; 0; 1245626.54; -1245626.54;  1.10
Prefeitura Municipal de Vassouras - RJ;  3306206;  RJ;  35275; Saúde; 52.07%; 45488241.55; 14557184.48; 30931057.07; Administração; 13.76%; 14893679.30; 6718159.93; 8175519.37; Previdência Social; 06.93%; 5571321.70; 1456683.99; 4114637.71; Despesas (Intraorçamentárias); 05.01%; 3680586.46; 707407.25; 2973179.21; Educação; 04.73%; 18213122.40; 21025781.10; -2812658.70;  1.09
Prefeitura Municipal de Riachão do Jacuípe - BA;  2926301;  BA;  35322; Educação; 23.66%; 13039074.06; 21001831.10; -7962757.04; Administração; 21.77%; 14184099.84; 6857366.69; 7326733.15; Saúde; 18.06%; 8967717.17; 15044566.57; -6076849.40; Urbanismo; 12.57%; 471033.99; 4701536.29; -4230502.30; Previdência Social; 04.54%; 0; 1529082.53; -1529082.53;  1.26
Prefeitura Municipal de Água Preta - PE;  2600401;  PE;  35344; Previdência Social; 20.59%; 4215374.28; 1490633.03; 2724741.25; Urbanismo; 16.47%; 2553886.09; 4733343.01; -2179456.92; Administração; 11.86%; 8354473.80; 6785651.50; 1568822.30; Saneamento; 07.64%; 1789610.44; 779383.25; 1010227.19; Despesas (Intraorçamentárias); 06.17%; 0; 816716.46; -816716.46;  1.06
Prefeitura Municipal de Santa Rita - MA;  2110203;  MA;  35364; Saúde; 15.98%; 11617250.06; 15086923.86; -3469673.80; Educação; 15.44%; 24448093.34; 21096988.52; 3351104.82; Transporte; 08.22%; 2977070.92; 1192429.83; 1784641.09; Administração; 08.15%; 5078137.32; 6847196.86; -1769059.54; Legislativa; 07.78%; 0; 1689612.15; -1689612.15;  1.45
Prefeitura Municipal de Itapicuru - BA;  2916500;  BA;  35632; Saúde; 34.47%; 8313529.26; 15086923.86; -6773394.60; Administração; 18.36%; 3238878.76; 6847196.86; -3608318.10; Previdência Social; 07.89%; 0; 1550852.66; -1550852.66; Urbanismo; 05.71%; 5829025.90; 4707592.61; 1121433.29; Educação; 04.57%; 21994454.55; 21096988.52; 897466.03;  1.21
Prefeitura Municipal de Além Paraíba - MG;  3101508;  MG;  35641; Educação; 34.45%; 12546974.35; 21096988.52; -8550014.17; Administração; 13.47%; 10189135.11; 6847196.86; 3341938.25; Despesas (Intraorçamentárias); 10.31%; 3376235.54; 816630.38; 2559605.16; Previdência Social; 07.64%; 3445918.25; 1550852.66; 1895065.59; Saneamento; 05.91%; 2257486.09; 789732.74; 1467753.35;  1.13
Prefeitura Municipal de São Paulo de Olivença - AM;  1303908;  AM;  35757; Educação; 34.69%; 29396701.77; 21096988.52; 8299713.25; Saúde; 22.74%; 9646271.86; 15086923.86; -5440652.00; Urbanismo; 07.38%; 2941495.37; 4707592.61; -1766097.24; Previdência Social; 06.48%; 0; 1550852.66; -1550852.66; Transporte; 04.98%; 0; 1192429.83; -1192429.83;  1.18
Prefeitura Municipal de Fraiburgo - SC;  4205506;  SC;  35781; Educação; 34.15%; 29290077.87; 20886429.79; 8403648.08; Saneamento; 19.18%; 5502884.99; 781910.30; 4720974.69; Saúde; 10.43%; 17628411.51; 15062593.98; 2565817.53; Encargos Especiais; 08.32%; 3256103.22; 1208546.13; 2047557.09; Previdência Social; 06.75%; 0; 1662278.89; -1662278.89;  1.04
Prefeitura Municipal de São Gabriel da Palha - ES;  3204708;  ES;  35785; Urbanismo; 25.58%; 12679643.29; 4716964.62; 7962678.67; Administração; 16.44%; 12028678.56; 6910952.62; 5117725.94; Previdência Social; 15.18%; 6376177.40; 1648985.63; 4727191.77; Educação; 14.10%; 16771928.89; 21160877.95; -4388949.06; Agricultura; 04.65%; 2180729.03; 732523.63; 1448205.40;  1.11
Prefeitura Municipal de Riacho de Santana - BA;  2926400;  BA;  35819; Administração; 27.93%; 1167146.55; 6910952.62; -5743806.07; Saúde; 14.75%; 11905158.28; 14937941.38; -3032783.10; Urbanismo; 11.62%; 7106068.58; 4716964.62; 2389103.96; Encargos Especiais; 08.55%; 2975975.05; 1217245.22; 1758729.83; Previdência Social; 07.99%; 5537.03; 1648985.63; -1643448.60;  1.33
Prefeitura Municipal de Bom Jesus do Itabapoana - RJ;  3300605;  RJ;  35896; Saúde; 23.48%; 23540369.13; 14937941.38; 8602427.75; Administração; 18.21%; 13582313.41; 6910952.62; 6671360.79; Saneamento; 17.59%; 7303576.43; 859400.75; 6444175.68; Urbanismo; 17.37%; 11080867.94; 4716964.62; 6363903.32; Previdência Social; 04.50%; 0; 1648985.63; -1648985.63;  1.20
Prefeitura Municipal de Careiro - AM;  1301100;  AM;  35938; Saúde; 19.51%; 11185743.66; 15091556.09; -3905812.43; Educação; 17.18%; 24566749.14; 21126848.51; 3439900.63; Urbanismo; 10.72%; 2709330.77; 4854768.68; -2145437.91; Previdência Social; 08.80%; 0; 1761694.72; -1761694.72; Legislativa; 08.55%; 0; 1712260.70; -1712260.70;  1.04
Prefeitura Municipal de Apodi - RN;  2401008;  RN;  36120; Urbanismo; 16.46%; 1622263.78; 4836921.74; -3214657.96; Educação; 16.42%; 18056873.09; 21264666.16; -3207793.07; Saúde; 16.14%; 11802892.86; 14954635.93; -3151743.07; Previdência Social; 09.00%; 0; 1757416.03; -1757416.03; Administração; 07.75%; 8472617.50; 6958276.70; 1514340.80;  1.15
Prefeitura Municipal de Aparecida - SP;  3502507;  SP;  36184; Saneamento; 21.91%; 9491500.95; 970622.88; 8520878.07; Educação; 21.85%; 29760483.85; 21264666.16; 8495817.69; Segurança Pública; 08.45%; 3468205.17; 183590.10; 3284615.07; Encargos Especiais; 06.10%; 3636905.60; 1265496.48; 2371409.12; Administração; 05.95%; 9273207.97; 6958276.70; 2314931.27;  1.24
Prefeitura Municipal de Itambé - PE;  2607653;  PE;  36256; Administração; 18.07%; 10457562.11; 6958276.70; 3499285.41; Urbanismo; 16.06%; 1726351.63; 4836921.74; -3110570.11; Saúde; 13.49%; 12343287.20; 14954635.93; -2611348.73; Previdência Social; 11.17%; 3921272.34; 1757416.03; 2163856.31; Educação; 07.69%; 19774746.24; 21264666.16; -1489919.92;  1.49
Prefeitura Municipal de Oeiras - PI;  2207009;  PI;  36266; Saúde; 24.12%; 11328830.30; 15037203.98; -3708373.68; Previdência Social; 11.46%; 0; 1762573.45; -1762573.45; Urbanismo; 09.34%; 3368415.55; 4805326.43; -1436910.88; Educação; 09.15%; 22756688.43; 21350146.53; 1406541.90; Encargos Especiais; 07.26%; 150809.98; 1267144.98; -1116335.00;  1.04
Prefeitura Municipal de Autazes - AM;  1300300;  AM;  36301; Saúde; 19.68%; 11688533.94; 15165315.44; -3476781.50; Administração; 12.65%; 4711568.99; 6946178.19; -2234609.20; Previdência Social; 10.65%; 0; 1880780.97; -1880780.97; Educação; 10.46%; 23291144.74; 21442871.23; 1848273.51; Legislativa; 09.74%; 0; 1721093.71; -1721093.71;  1.08
Prefeitura Municipal de Barra Bonita - SP;  3505302;  SP;  36315; Saneamento; 25.02%; 10404487.17; 1082003.58; 9322483.59; Administração; 20.85%; 14745117.38; 6977215.17; 7767902.21; Saúde; 12.15%; 19622510.95; 15094491.33; 4528019.62; Gestão Ambiental; 08.97%; 3782820.82; 442243.71; 3340577.11; Urbanismo; 05.01%; 6737922.55; 4873092.10; 1864830.45;  1.16
Prefeitura Municipal de Camamu - BA;  2905800;  BA;  36321; Educação; 21.81%; 28026829.12; 21545204.14; 6481624.98; Saúde; 19.26%; 9370968.69; 15094491.33; -5723522.64; Urbanismo; 15.26%; 337521.91; 4873092.10; -4535570.19; Administração; 14.59%; 11314083.01; 6977215.17; 4336867.84; Previdência Social; 06.05%; 0; 1799005.91; -1799005.91;  1.21
Prefeitura Municipal de Esplanada - BA;  2910602;  BA;  36339; Administração; 43.19%; 24574867.25; 6977215.17; 17597652.08; Educação; 18.42%; 29052656.07; 21545204.14; 7507451.93; Saúde; 07.18%; 12167156.63; 15094491.33; -2927334.70; Urbanismo; 05.73%; 7209288.33; 4873092.10; 2336196.23; Previdência Social; 04.41%; 0; 1799005.91; -1799005.91;  1.30
Prefeitura Municipal de Agudos - SP;  3500709;  SP;  36339; Saúde; 32.93%; 32201782.70; 15094491.33; 17107291.37; Urbanismo; 26.80%; 18793400.22; 4873092.10; 13920308.12; Educação; 12.68%; 28134429.33; 21545204.14; 6589225.19; Administração; 06.43%; 10319966.51; 6977215.17; 3342751.34; Assistência Social; 04.11%; 4213109.33; 2075837.41; 2137271.92;  1.32
Prefeitura Municipal de Matozinhos - MG;  3141108;  MG;  36382; Educação; 27.58%; 16054003.03; 21545204.14; -5491201.11; Saúde; 16.75%; 18428122.87; 15094491.33; 3333631.54; Previdência Social; 08.59%; 3508364.13; 1799005.91; 1709358.22; Encargos Especiais; 06.34%; 0; 1261258.88; -1261258.88; Legislativa; 06.23%; 2937039.53; 1697539.21; 1239500.32;  1.12
Prefeitura Municipal de Machadinho D'Oeste - RO;  1100130;  RO;  36412; Saúde; 27.36%; 7582547.14; 15094491.33; -7511944.19; Administração; 26.38%; 14220976.29; 6977215.17; 7243761.12; Urbanismo; 10.33%; 2035566.34; 4873092.10; -2837525.76; Transporte; 08.90%; 3678064.07; 1233262.07; 2444802.00; Despesas (Intraorçamentárias); 03.69%; 0; 1014338.07; -1014338.07;  1.23
Prefeitura Municipal de Afogados da Ingazeira - PE;  2600104;  PE;  36547; Previdência Social; 27.59%; 6412754.79; 1799005.91; 4613748.88; Administração; 11.93%; 4981741.86; 6977215.17; -1995473.31; Saúde; 09.22%; 13553014.16; 15094491.33; -1541477.17; Agricultura; 06.80%; 1857817.29; 720236.22; 1137581.07; Saneamento; 06.47%; 0; 1082003.58; -1082003.58;  1.20
Prefeitura Municipal de Jaíba - MG;  3135050;  MG;  36586; Educação; 38.17%; 14099011.23; 21521825.19; -7422813.96; Administração; 17.66%; 3683979.40; 7118528.85; -3434549.45; Despesas (Intraorçamentárias); 05.38%; 0; 1045980.81; -1045980.81; Urbanismo; 05.34%; 5837550.72; 4799749.86; 1037800.86; Saúde; 05.18%; 16014306.59; 15006153.27; 1008153.32;  1.04
Prefeitura Municipal de Pentecoste - CE;  2310704;  CE;  36611; Urbanismo; 15.42%; 2034059.64; 4848167.86; -2814108.22; Administração; 10.44%; 9022477.14; 7117251.64; 1905225.50; Previdência Social; 09.93%; 0; 1812855.77; -1812855.77; Educação; 09.76%; 23221938.88; 21441257.79; 1780681.09; Legislativa; 09.40%; 0; 1715790.43; -1715790.43;  1.14
Prefeitura Municipal de São Caetano - PE;  2613107;  PE;  36626; Saúde; 25.67%; 10954739.71; 15347693.94; -4392954.23; Urbanismo; 15.45%; 2253019.46; 4896836.87; -2643817.41; Previdência Social; 09.34%; 250968.70; 1848374.70; -1597406.00; Administração; 07.28%; 5934149.21; 7179536.13; -1245386.92; Saneamento; 06.18%; 37117.63; 1095137.96; -1058020.33;  1.00
Prefeitura Municipal de Morro do Chapéu - BA;  2921708;  BA;  36641; Administração; 26.37%; 4207401.33; 7176872.91; -2969471.58; Urbanismo; 12.64%; 6209355.20; 4785610.74; 1423744.46; Educação; 10.52%; 22557448.83; 21373186.06; 1184262.77; Transporte; 09.60%; 2349041.21; 1268019.79; 1081021.42; Despesas (Intraorçamentárias); 09.29%; 0; 1045980.81; -1045980.81;  1.03
Prefeitura Municipal de Tucumã - PA;  1508084;  PA;  36674; Educação; 30.72%; 29538926.49; 21319132.73; 8219793.76; Urbanismo; 18.16%; 0; 4858197.13; -4858197.13; Administração; 12.98%; 10639247.49; 7167446.86; 3471800.63; Gestão Ambiental; 05.49%; 1893381.25; 423490.61; 1469890.64; Encargos Especiais; 04.98%; 0; 1331466.25; -1331466.25;  1.29
Prefeitura Municipal de Santaluz - BA;  2928000;  BA;  36690; Educação; 33.78%; 27152071.15; 21319132.73; 5832938.42; Administração; 19.06%; 3875957.52; 7167446.86; -3291489.34; Previdência Social; 10.79%; 0; 1863489.18; -1863489.18; Transporte; 07.53%; 0; 1299640.77; -1299640.77; Despesas (Intraorçamentárias); 06.06%; 0; 1045980.81; -1045980.81;  1.26
Prefeitura Municipal de Campo Verde - MT;  5102678;  MT;  36800; Saúde; 34.79%; 24619871.58; 15202850.57; 9417021.01; Administração; 16.43%; 11615384.48; 7167446.86; 4447937.62; Transporte; 07.21%; 3252359.81; 1299640.77; 1952719.04; Legislativa; 06.81%; 3570706.47; 1728359.13; 1842347.34; Assistência Social; 05.66%; 3613755.66; 2082446.61; 1531309.05;  1.12
Prefeitura Municipal de Torres - RS;  4321501;  RS;  36859; Despesas (Intraorçamentárias); 16.52%; 8708649.45; 921571.53; 7787077.92; Previdência Social; 12.28%; 7544692.77; 1755707.85; 5788984.92; Administração; 11.63%; 12533908.24; 7050749.40; 5483158.84; Gestão Ambiental; 11.62%; 5820031.38; 340347.30; 5479684.08; Urbanismo; 10.46%; 9710730.02; 4780545.47; 4930184.55;  1.09
Prefeitura Municipal de Penalva - MA;  2108306;  MA;  36899; Educação; 24.50%; 28751019.76; 21578698.79; 7172320.97; Saúde; 14.14%; 11059890.24; 15201070.90; -4141180.66; Urbanismo; 12.01%; 1343897.67; 4859107.56; -3515209.89; Administração; 08.72%; 4604117.73; 7157632.96; -2553515.23; Previdência Social; 06.36%; 0; 1863489.18; -1863489.18;  1.12
Prefeitura Municipal de Capelinha - MG;  3112307;  MG;  37041; Educação; 36.21%; 11681994.37; 21920433.88; -10238439.51; Administração; 14.78%; 3088427.37; 7267281.55; -4178854.18; Saúde; 10.58%; 12400478.65; 15390341.01; -2989862.36; Encargos Especiais; 06.81%; 3238440.37; 1313476.96; 1924963.41; Previdência Social; 06.64%; 0; 1876040.73; -1876040.73;  1.02
Prefeitura Municipal de Bodocó - PE;  2602001;  PE;  37054; Saúde; 27.27%; 9315374.84; 15415702.02; -6100327.18; Administração; 12.86%; 4335146.23; 7210353.68; -2875207.45; Previdência Social; 10.61%; 4248677.48; 1876040.73; 2372636.75; Despesas (Intraorçamentárias); 07.25%; 2668305.39; 1045980.81; 1622324.58; Urbanismo; 06.93%; 3385504.01; 4936189.48; -1550685.47;  1.11
Prefeitura Municipal de Pojuca - BA;  2925204;  BA;  37061; Saneamento; 24.62%; 10617443.96; 1139390.15; 9478053.81; Administração; 19.72%; 14800675.50; 7210353.68; 7590321.82; Educação; 15.13%; 27643457.27; 21818021.34; 5825435.93; Saúde; 10.36%; 19403512.49; 15415702.02; 3987810.47; Legislativa; 05.78%; 3967731.66; 1741492.34; 2226239.32;  1.15
Prefeitura Municipal de São Gonçalo dos Campos - BA;  2929305;  BA;  37111; Urbanismo; 20.98%; 1662616.73; 4936189.48; -3273572.75; Previdência Social; 12.02%; 0; 1876040.73; -1876040.73; Assistência Social; 08.53%; 791283.40; 2122133.71; -1330850.31; Transporte; 08.32%; 6281.00; 1305081.52; -1298800.52; Saneamento; 07.30%; 0; 1139390.15; -1139390.15;  1.20
Prefeitura Municipal de Igarapé-Açu - PA;  1503200;  PA;  37112; Educação; 25.90%; 16663756.80; 21775183.09; -5111426.29; Saúde; 10.59%; 13355313.46; 15444406.03; -2089092.57; Administração; 10.40%; 5190790.59; 7243715.70; -2052925.11; Previdência Social; 09.99%; 0; 1971308.66; -1971308.66; Encargos Especiais; 06.83%; 0; 1348340.73; -1348340.73;  1.07
Prefeitura Municipal de Amambai - MS;  5000609;  MS;  37144; Educação; 29.98%; 26980031.19; 21670683.84; 5309347.35; Despesas (Intraorçamentárias); 16.84%; 4061687.14; 1079074.95; 2982612.19; Previdência Social; 12.45%; 4173376.54; 1969293.15; 2204083.39; Saneamento; 06.82%; 20349.20; 1227724.39; -1207375.19; Legislativa; 06.44%; 2870117.27; 1730485.80; 1139631.47;  1.21
Prefeitura Municipal de Curuçá - PA;  1502905;  PA;  37188; Saúde; 21.13%; 11227036.51; 15395845.67; -4168809.16; Administração; 16.72%; 3907376.93; 7205703.14; -3298326.21; Previdência Social; 09.98%; 0; 1969293.15; -1969293.15; Educação; 07.86%; 20119366.63; 21670683.84; -1551317.21; Transporte; 06.61%; 0; 1303444.39; -1303444.39;  1.25
Prefeitura Municipal de Buritis - RO;  1100452;  RO;  37207; Urbanismo; 18.47%; 431307.46; 4978146.32; -4546838.86; Saúde; 14.57%; 11809437.35; 15395845.67; -3586408.32; Educação; 12.97%; 18476771.81; 21670683.84; -3193912.03; Transporte; 11.91%; 4235950.56; 1303444.39; 2932506.17; Administração; 11.14%; 9947952.87; 7205703.14; 2742249.73;  1.24
Prefeitura Municipal de Massapê - CE;  2308005;  CE;  37214; Saúde; 27.31%; 10305952.51; 15395845.67; -5089893.16; Educação; 13.51%; 24188123.59; 21670683.84; 2517439.75; Previdência Social; 10.57%; 0; 1969293.15; -1969293.15; Encargos Especiais; 07.17%; 0; 1336099.74; -1336099.74; Transporte; 06.99%; 0; 1303444.39; -1303444.39;  1.14
Prefeitura Municipal de Araçuaí - MG;  3103405;  MG;  37220; Educação; 42.10%; 11100479.09; 21938236.29; -10837757.20; Administração; 16.67%; 2952926.87; 7245116.09; -4292189.22; Urbanismo; 07.85%; 2971917.56; 4993192.84; -2021275.28; Saúde; 05.29%; 16792198.05; 15429836.89; 1362361.16; Transporte; 05.14%; 2676.00; 1326948.09; -1324272.09;  1.08
Prefeitura Municipal de Pimenta Bueno - RO;  1100189;  RO;  37230; Educação; 21.01%; 17296666.59; 21892226.55; -4595559.96; Saúde; 13.93%; 18471080.46; 15423783.41; 3047297.05; Administração; 10.94%; 9493906.36; 7101733.84; 2392172.52; Encargos Especiais; 10.62%; 3672186.51; 1350831.90; 2321354.61; Previdência Social; 08.86%; 0; 1937427.25; -1937427.25;  1.52
Prefeitura Municipal de Nova Cruz - RN;  2408300;  RN;  37239; Educação; 15.30%; 19723388.48; 22215063.89; -2491675.41; Saúde; 12.66%; 13514333.08; 15576798.86; -2062465.78; Previdência Social; 12.33%; 0; 2008849.09; -2008849.09; Encargos Especiais; 08.44%; 0; 1374459.32; -1374459.32; Saneamento; 08.15%; 0; 1326828.20; -1326828.20;  1.05
Prefeitura Municipal de Goianésia do Pará - PA;  1503093;  PA;  37249; Educação; 47.49%; 37653201.11; 22350539.06; 15302662.05; Administração; 15.80%; 12281227.73; 7188474.54; 5092753.19; Previdência Social; 06.03%; 0; 1943764.27; -1943764.27; Urbanismo; 05.18%; 3457078.00; 5127590.97; -1670512.97; Transporte; 04.04%; 0; 1301478.47; -1301478.47;  1.11
Prefeitura Municipal de Brumadinho - MG;  3109006;  MG;  37314; Saúde; 32.29%; 56644130.32; 15580709.60; 41063420.72; Educação; 18.56%; 45956099.78; 22350539.06; 23605560.72; Administração; 12.76%; 23420727.89; 7188474.54; 16232253.35; Urbanismo; 09.04%; 16628793.43; 5127590.97; 11501202.46; Transporte; 05.37%; 8132609.07; 1301478.47; 6831130.60;  2.02
Prefeitura Municipal de Eldorado do Sul - RS;  4306767;  RS;  37366; Administração; 34.15%; 20939166.61; 7188474.54; 13750692.07; Educação; 20.08%; 30436691.68; 22350539.06; 8086152.62; Urbanismo; 11.62%; 9806979.50; 5127590.97; 4679388.53; Legislativa; 05.76%; 4029945.57; 1711805.60; 2318139.97; Previdência Social; 04.83%; 0; 1943764.27; -1943764.27;  1.17
Prefeitura Municipal de Marataízes - ES;  3203320;  ES;  37535; Educação; 32.76%; 44690564.99; 22350539.06; 22340025.93; Administração; 23.99%; 23545380.97; 7188474.54; 16356906.43; Saúde; 10.64%; 22839099.52; 15580709.60; 7258389.92; Urbanismo; 09.20%; 11398726.33; 5127590.97; 6271135.36; Comércio e Serviços; 04.79%; 3504935.84; 239009.75; 3265926.09;  1.17
Prefeitura Municipal de Amargosa - BA;  2901007;  BA;  37557; Educação; 20.40%; 18930463.96; 22490493.03; -3560029.07; Saúde; 11.43%; 13553665.01; 15549079.31; -1995414.30; Previdência Social; 11.14%; 0; 1943764.27; -1943764.27; Cultura; 09.87%; 2489914.93; 767787.65; 1722127.28; Urbanismo; 09.40%; 3444430.82; 5085035.42; -1640604.60;  1.06
Prefeitura Municipal de Porto de Moz - PA;  1505908;  PA;  37669; Saúde; 31.54%; 5758208.97; 15742225.79; -9984016.82; Administração; 16.71%; 2031613.83; 7322041.97; -5290428.14; Urbanismo; 10.00%; 1944682.07; 5109945.09; -3165263.02; Previdência Social; 06.14%; 0; 1943764.27; -1943764.27; Legislativa; 05.52%; 0; 1748268.23; -1748268.23;  1.07
Prefeitura Municipal de Américo Brasiliense - SP;  3501707;  SP;  37691; Educação; 31.59%; 29932627.41; 22742084.40; 7190543.01; Saúde; 12.87%; 18480752.68; 15551605.44; 2929147.24; Saneamento; 10.15%; 3570758.05; 1261219.28; 2309538.77; Previdência Social; 08.39%; 0; 1908579.61; -1908579.61; Administração; 05.10%; 6087293.32; 7248576.05; -1161282.73;  1.21
Prefeitura Municipal de Pitangueiras - SP;  3539509;  SP;  37860; Saneamento; 14.78%; 4172301.25; 1261219.28; 2911081.97; Despesas (Intraorçamentárias); 12.18%; 3550300.90; 1150713.40; 2399587.50; Saúde; 09.78%; 17477611.83; 15551605.44; 1926006.39; Segurança Pública; 09.61%; 2113939.03; 221051.87; 1892887.16; Administração; 07.68%; 5734998.86; 7248576.05; -1513577.19;  1.11
Prefeitura Municipal de Ouro Branco - MG;  3145901;  MG;  37878; Saúde; 35.68%; 34966105.35; 15551605.44; 19414499.91; Administração; 24.99%; 20845300.04; 7248576.05; 13596723.99; Educação; 12.17%; 29361788.38; 22742084.40; 6619703.98; Legislativa; 05.83%; 4889274.90; 1715041.96; 3174232.94; Previdência Social; 03.51%; 0; 1908579.61; -1908579.61;  1.14
Prefeitura Municipal de Charqueadas - RS;  4305355;  RS;  37946; Urbanismo; 21.51%; 13279888.42; 5095768.74; 8184119.68; Administração; 19.19%; 14548297.99; 7248576.05; 7299721.94; Encargos Especiais; 11.97%; 5890485.00; 1336431.84; 4554053.16; Previdência Social; 08.43%; 5116390.33; 1908579.61; 3207810.72; Educação; 07.26%; 25505465.28; 22742084.40; 2763380.88;  1.16
Prefeitura Municipal de Pedro II - PI;  2207900;  PI;  38014; Saúde; 18.21%; 11796815.74; 15551605.44; -3754789.70; Administração; 15.64%; 4023706.85; 7248576.05; -3224869.20; Urbanismo; 13.13%; 2388921.38; 5095768.74; -2706847.36; Educação; 11.37%; 25085375.40; 22742084.40; 2343291.00; Legislativa; 08.32%; 0; 1715041.96; -1715041.96;  1.21
Prefeitura Municipal de Bonito - PE;  2602308;  PE;  38122; Previdência Social; 18.00%; 5235886.79; 1908579.61; 3327307.18; Saúde; 15.64%; 12661538.34; 15551605.44; -2890067.10; Educação; 14.10%; 25347994.71; 22742084.40; 2605910.31; Administração; 11.83%; 5061928.99; 7248576.05; -2186647.06; Saneamento; 06.35%; 87777.26; 1261219.28; -1173442.02;  1.15
