###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Cruzeiro do Oeste - PR;  4106605;  PR;  21149; Saúde; 27.13%; 15489533.57; 10361680.76; 5127852.81; Educação; 25.21%; 11102239.15; 15866330.13; -4764090.98; Previdência Social; 07.38%; 0; 1393882.71; -1393882.71; Legislativa; 07.11%; 0; 1343132.06; -1343132.06; Administração; 06.83%; 5138966.12; 6429886.79; -1290920.67;  1.24
Prefeitura Municipal de Butiá - RS;  4302709;  RS;  21163; Previdência Social; 14.85%; 0; 1442023.38; -1442023.38; Administração; 13.89%; 5091375.64; 6439918.99; -1348543.35; Educação; 12.60%; 14512709.13; 15735892.67; -1223183.54; Encargos Especiais; 12.42%; 2042856.59; 836639.67; 1206216.92; Despesas (Intraorçamentárias); 07.29%; 0; 707823.24; -707823.24;  1.09
Prefeitura Municipal de Aquidabã - SE;  2800209;  SE;  21170; Saúde; 15.76%; 8227900.52; 10498128.29; -2270227.77; Administração; 12.36%; 4542199.09; 6322273.58; -1780074.49; Previdência Social; 09.83%; 0; 1415130.38; -1415130.38; Legislativa; 09.32%; 0; 1341879.77; -1341879.77; Transporte; 08.13%; 0; 1170860.64; -1170860.64;  1.24
Prefeitura Municipal de Baixa Grande - BA;  2902609;  BA;  21186; Educação; 18.88%; 18652167.19; 15623414.53; 3028752.66; Saúde; 18.69%; 7562810.60; 10560656.60; -2997846.00; Administração; 17.89%; 3413046.63; 6283078.38; -2870031.75; Previdência Social; 09.05%; 0; 1451253.04; -1451253.04; Urbanismo; 07.90%; 2269535.82; 3536266.86; -1266731.04;  1.01
Prefeitura Municipal de Governador Mangabeira - BA;  2911600;  BA;  21198; Saúde; 20.87%; 7730015.00; 10547585.88; -2817570.88; Administração; 14.64%; 4309061.73; 6284920.31; -1975858.58; Urbanismo; 14.63%; 1543635.17; 3518302.28; -1974667.11; Previdência Social; 10.75%; 0; 1451253.04; -1451253.04; Transporte; 05.51%; 425967.95; 1170217.78; -744249.83;  1.38
Prefeitura Municipal de Pompéia - SP;  3540002;  SP;  21220; Saúde; 25.45%; 18210303.44; 10428609.35; 7781694.09; Urbanismo; 17.19%; 8774870.12; 3518353.73; 5256516.39; Saneamento; 13.45%; 4750919.98; 637974.47; 4112945.51; Educação; 11.53%; 19154286.39; 15628351.93; 3525934.46; Administração; 07.85%; 8642461.04; 6241649.90; 2400811.14;  1.02
Prefeitura Municipal de Tapejara - RS;  4320909;  RS;  21224; Educação; 19.51%; 11596623.17; 15726329.62; -4129706.45; Despesas (Intraorçamentárias); 15.42%; 3924477.17; 660397.86; 3264079.31; Previdência Social; 11.55%; 3883780.68; 1439307.70; 2444472.98; Urbanismo; 08.12%; 5316879.61; 3598700.48; 1718179.13; Transporte; 08.02%; 2808570.74; 1110890.62; 1697680.12;  1.13
Prefeitura Municipal de Araripe - CE;  2301307;  CE;  21230; Educação; 29.41%; 20554914.55; 15715989.97; 4838924.58; Urbanismo; 13.66%; 1366880.50; 3613749.90; -2246869.40; Despesas (Intraorçamentárias); 12.00%; 2640337.21; 666964.62; 1973372.59; Transporte; 06.76%; 10870.97; 1122203.72; -1111332.75; Administração; 06.28%; 5211206.90; 6244239.54; -1033032.64;  1.33
Prefeitura Municipal de Carambeí - PR;  4104659;  PR;  21233; Saúde; 23.25%; 18189669.51; 10339589.79; 7850079.72; Transporte; 15.19%; 6164698.57; 1034914.91; 5129783.66; Educação; 11.34%; 19479251.21; 15648632.88; 3830618.33; Urbanismo; 09.25%; 6642835.14; 3520766.69; 3122068.45; Encargos Especiais; 06.98%; 3158253.79; 799906.59; 2358347.20;  1.24
Prefeitura Municipal de Lagoa de Itaenga - PE;  2608503;  PE;  21244; Administração; 30.82%; 2326125.46; 6320421.09; -3994295.63; Desporto e Lazer; 15.60%; 2408207.66; 386562.83; 2021644.83; Urbanismo; 09.44%; 4817514.33; 3593792.79; 1223721.54; Transporte; 08.84%; 0; 1146119.17; -1146119.17; Despesas (Intraorçamentárias); 05.54%; 0; 718228.02; -718228.02;  1.13
Prefeitura Municipal de Cajueiro - AL;  2701308;  AL;  21261; Educação; 24.21%; 20646981.24; 15524379.24; 5122602.00; Previdência Social; 23.11%; 6278738.09; 1387632.92; 4891105.17; Administração; 14.31%; 9292939.97; 6264681.63; 3028258.34; Urbanismo; 08.26%; 1904587.36; 3652520.65; -1747933.29; Saúde; 06.44%; 11878631.10; 10516348.56; 1362282.54;  1.06
Prefeitura Municipal de Tanhaçu - BA;  2931004;  BA;  21264; Administração; 25.36%; 2075060.10; 6396156.13; -4321096.03; Saúde; 14.15%; 8259973.04; 10671608.35; -2411635.31; Encargos Especiais; 09.16%; 2456958.57; 896472.10; 1560486.47; Previdência Social; 08.91%; 0; 1518221.03; -1518221.03; Educação; 08.28%; 17024963.62; 15614931.67; 1410031.95;  1.15
Prefeitura Municipal de Carmo do Rio Claro - MG;  3114402;  MG;  21273; Educação; 28.90%; 11005058.81; 15723338.63; -4718279.82; Saúde; 17.39%; 13312937.11; 10473631.35; 2839305.76; Urbanismo; 09.75%; 2172444.39; 3764613.31; -1592168.92; Previdência Social; 09.24%; 0; 1508841.58; -1508841.58; Despesas (Intraorçamentárias); 04.99%; 0; 815481.49; -815481.49;  1.07
Prefeitura Municipal de Bananeiras - PB;  2501500;  PB;  21276; Administração; 23.79%; 3555834.20; 6274324.46; -2718490.26; Previdência Social; 10.39%; 2645970.23; 1458303.94; 1187666.29; Transporte; 09.73%; 66910.00; 1178606.75; -1111696.75; Comércio e Serviços; 09.19%; 1211589.47; 161698.52; 1049890.95; Saúde; 07.08%; 11337449.77; 10527917.70; 809532.07;  1.16
Prefeitura Municipal de Paraguaçu - MG;  3147204;  MG;  21276; Educação; 35.01%; 9356011.72; 15583437.44; -6227425.72; Administração; 15.08%; 3548803.80; 6231312.94; -2682509.14; Previdência Social; 13.40%; 3825756.87; 1441449.84; 2384307.03; Despesas (Intraorçamentárias); 07.94%; 2232310.24; 819592.06; 1412718.18; Transporte; 05.26%; 229326.84; 1164698.14; -935371.30;  1.14
Prefeitura Municipal de Fonte Boa - AM;  1301605;  AM;  21295; Educação; 36.23%; 22736536.93; 15369774.25; 7366762.68; Saneamento; 15.41%; 3782595.63; 649662.54; 3132933.09; Saúde; 10.54%; 8582407.93; 10725373.76; -2142965.83; Transporte; 05.87%; 0; 1193393.69; -1193393.69; Urbanismo; 04.59%; 4703878.39; 3770945.65; 932932.74;  1.24
Prefeitura Municipal de Cantanhede - MA;  2102705;  MA;  21299; Educação; 34.64%; 23308557.61; 15345888.26; 7962669.35; Saúde; 18.48%; 6548603.73; 10797693.17; -4249089.44; Urbanismo; 08.97%; 1846175.53; 3908229.43; -2062053.90; Administração; 06.72%; 7616183.24; 6071895.09; 1544288.15; Transporte; 04.45%; 146350.00; 1168290.37; -1021940.37;  1.10
Prefeitura Municipal de Carira - SE;  2801405;  SE;  21299; Saúde; 22.46%; 4550432.78; 10761652.49; -6211219.71; Administração; 19.02%; 11248320.06; 5987211.55; 5261108.51; Educação; 13.58%; 19113697.25; 15357717.92; 3755979.33; Urbanismo; 11.00%; 975002.66; 4018159.86; -3043157.20; Judiciária; 06.63%; 1904687.54; 69757.19; 1834930.35;  1.23
Prefeitura Municipal de Pio XII - MA;  2108702;  MA;  21333; Educação; 55.06%; 32371451.83; 15262407.10; 17109044.73; Urbanismo; 07.50%; 1626928.49; 3958294.42; -2331365.93; Administração; 06.18%; 4200107.16; 6121226.00; -1921118.84; Saúde; 05.31%; 9015536.09; 10665896.06; -1650359.97; Legislativa; 04.34%; 0; 1347682.12; -1347682.12;  1.30
Prefeitura Municipal de Anicuns - GO;  5201306;  GO;  21338; Previdência Social; 32.65%; 5705599.10; 1367470.43; 4338128.67; Educação; 23.58%; 12429626.90; 15563307.45; -3133680.55; Transporte; 06.26%; 2011259.71; 1178963.24; 832296.47; Administração; 05.75%; 6902631.44; 6138719.60; 763911.84; Despesas (Intraorçamentárias); 05.66%; 0; 752022.91; -752022.91;  1.20
Prefeitura Municipal de Campestre - MG;  3111002;  MG;  21367; Saúde; 25.99%; 6894558.31; 10687968.82; -3793410.51; Educação; 22.71%; 12197176.08; 15512670.89; -3315494.81; Administração; 11.85%; 4283067.73; 6012382.78; -1729315.05; Urbanismo; 09.29%; 2641781.84; 3998173.15; -1356391.31; Encargos Especiais; 06.82%; 0; 995501.85; -995501.85;  1.13
Prefeitura Municipal de Parelhas - RN;  2408904;  RN;  21387; Urbanismo; 25.31%; 792898.25; 4041052.43; -3248154.18; Educação; 24.58%; 12456944.85; 15611660.35; -3154715.50; Previdência Social; 11.47%; 0; 1472405.54; -1472405.54; Transporte; 08.99%; 198646.36; 1351966.22; -1153319.86; Despesas (Intraorçamentárias); 05.86%; 0; 752022.91; -752022.91;  1.13
Prefeitura Municipal de Caaporã - PB;  2503001;  PB;  21387; Educação; 25.29%; 20466424.68; 15403489.94; 5062934.74; Urbanismo; 13.66%; 6776855.42; 4042510.85; 2734344.57; Previdência Social; 12.95%; 4011162.76; 1418449.29; 2592713.47; Saúde; 12.42%; 13422827.48; 10935258.72; 2487568.76; Transporte; 06.81%; 0; 1362556.11; -1362556.11;  1.28
Prefeitura Municipal de Quixeré - CE;  2311504;  CE;  21410; Administração; 20.91%; 3480268.13; 6143216.96; -2662948.83; Saúde; 16.02%; 12941980.63; 10902010.65; 2039969.98; Previdência Social; 11.32%; 0; 1441706.81; -1441706.81; Transporte; 07.67%; 365131.38; 1341858.65; -976727.27; Agricultura; 07.54%; 1401315.96; 440438.07; 960877.89;  0.99
Prefeitura Municipal de Buritirama - BA;  2904753;  BA;  21418; Saúde; 36.86%; 2940066.34; 11161418.95; -8221352.61; Educação; 16.30%; 19240757.17; 15605330.79; 3635426.38; Administração; 10.69%; 8490065.20; 6106898.72; 2383166.48; Previdência Social; 06.75%; 0; 1506121.07; -1506121.07; Assistência Social; 05.97%; 398944.03; 1730446.27; -1331502.24;  1.04
Prefeitura Municipal de Mandaguaçu - PR;  4114104;  PR;  21419; Educação; 19.16%; 12290287.07; 15794981.71; -3504694.64; Administração; 15.56%; 8978585.61; 6131442.13; 2847143.48; Despesas (Intraorçamentárias); 14.79%; 3414097.86; 708232.00; 2705865.86; Previdência Social; 14.20%; 4046264.56; 1448317.29; 2597947.27; Urbanismo; 07.17%; 2900415.08; 4212912.65; -1312497.57;  1.10
Prefeitura Municipal de Serro - MG;  3167103;  MG;  21423; Educação; 39.20%; 9303759.26; 15698372.54; -6394613.28; Administração; 22.99%; 2677120.02; 6426802.38; -3749682.36; Urbanismo; 08.70%; 5545434.95; 4126854.53; 1418580.42; Despesas (Intraorçamentárias); 04.64%; 0; 757004.83; -757004.83; Legislativa; 03.54%; 770989.56; 1348363.02; -577373.46;  1.02
Prefeitura Municipal de Orós - CE;  2309508;  CE;  21447; Administração; 20.49%; 3443965.06; 6326953.42; -2882988.36; Educação; 13.32%; 17472209.01; 15596976.14; 1875232.87; Previdência Social; 11.01%; 0; 1550095.18; -1550095.18; Transporte; 09.10%; 0; 1281350.48; -1281350.48; Assistência Social; 07.61%; 2719822.22; 1648793.81; 1071028.41;  1.22
Prefeitura Municipal de Bataguassu - MS;  5001904;  MS;  21463; Transporte; 32.34%; 12924190.45; 1100375.12; 11823815.33; Urbanismo; 12.31%; 8540126.47; 4040437.16; 4499689.31; Saúde; 11.89%; 15357876.21; 11010575.52; 4347300.69; Assistência Social; 10.08%; 5304888.61; 1618483.54; 3686405.07; Comércio e Serviços; 08.56%; 3280382.56; 150693.37; 3129689.19;  1.30
Prefeitura Municipal de Inajá - PE;  2607000;  PE;  21475; Saúde; 32.10%; 6397425.44; 11282287.49; -4884862.05; Urbanismo; 17.93%; 1435022.37; 4162976.08; -2727953.71; Transporte; 08.40%; 0; 1278331.66; -1278331.66; Previdência Social; 07.93%; 2751331.68; 1544782.44; 1206549.24; Despesas (Intraorçamentárias); 05.61%; 1635180.13; 781711.19; 853468.94;  1.13
Prefeitura Municipal de Colônia Leopoldina - AL;  2702108;  AL;  21477; Previdência Social; 21.83%; 5005119.09; 1515430.44; 3489688.65; Administração; 16.52%; 3676766.56; 6317881.97; -2641115.41; Despesas (Intraorçamentárias); 15.43%; 3225808.03; 758987.93; 2466820.10; Saúde; 12.48%; 9347923.62; 11342196.69; -1994273.07; Transporte; 07.96%; 0; 1273190.47; -1273190.47;  1.03
Prefeitura Municipal de São Francisco de Paula - RS;  4318200;  RS;  21482; Transporte; 27.77%; 6141244.34; 1177367.17; 4963877.17; Educação; 16.18%; 12678515.50; 15570697.22; -2892181.72; Saúde; 12.81%; 9104022.40; 11394553.36; -2290530.96; Urbanismo; 05.45%; 3201009.86; 4175004.91; -973995.05; Administração; 05.37%; 7023340.24; 6063608.29; 959731.95;  1.05
Prefeitura Municipal de Medina - MG;  3141405;  MG;  21485; Educação; 36.30%; 8343296.48; 15531064.13; -7187767.65; Administração; 17.59%; 2639493.88; 6122301.24; -3482807.36; Saúde; 15.26%; 8357154.63; 11378621.09; -3021466.46; Previdência Social; 08.12%; 0; 1607468.66; -1607468.66; Despesas (Intraorçamentárias); 04.36%; 0; 863578.16; -863578.16;  1.02
Prefeitura Municipal de Ladário - MS;  5005202;  MS;  21488; Saúde; 23.96%; 7015535.86; 11398713.66; -4383177.80; Administração; 17.17%; 9153423.21; 6012778.64; 3140644.57; Previdência Social; 08.11%; 134133.39; 1617725.20; -1483591.81; Cultura; 07.88%; 1824860.54; 383478.69; 1441381.85; Assistência Social; 07.56%; 3088766.89; 1706632.64; 1382134.25;  1.26
Prefeitura Municipal de Nova Brasilândia D'Oeste - RO;  1100148;  RO;  21511; Educação; 27.07%; 10936150.55; 15683714.07; -4747563.52; Urbanismo; 21.89%; 333540.78; 4173176.50; -3839635.72; Saúde; 17.54%; 8342846.41; 11418557.75; -3075711.34; Despesas (Intraorçamentárias); 04.60%; 0; 807122.36; -807122.36; Saneamento; 04.05%; 245689.53; 956372.31; -710682.78;  1.00
Prefeitura Municipal de Carmo do Cajuru - MG;  3114204;  MG;  21519; Educação; 27.56%; 10136979.47; 15725561.83; -5588582.36; Administração; 15.18%; 3096995.54; 6175693.90; -3078698.36; Saneamento; 11.12%; 3171027.45; 915586.07; 2255441.38; Saúde; 09.19%; 9507466.54; 11370194.02; -1862727.48; Urbanismo; 07.82%; 5746481.62; 4160152.25; 1586329.37;  1.17
Prefeitura Municipal de Crisópolis - BA;  2909604;  BA;  21529; Saúde; 29.30%; 5818492.19; 11358588.14; -5540095.95; Administração; 22.59%; 10333700.22; 6062761.44; 4270938.78; Urbanismo; 12.09%; 1946336.41; 4231470.54; -2285134.13; Previdência Social; 08.10%; 0; 1530955.88; -1530955.88; Assistência Social; 04.56%; 901338.42; 1762528.29; -861189.87;  1.00
Prefeitura Municipal de São Felipe - BA;  2929107;  BA;  21548; Saúde; 20.15%; 8578493.07; 11435437.14; -2856944.07; Educação; 13.36%; 17515919.37; 15621989.99; 1893929.38; Previdência Social; 10.84%; 0; 1536647.25; -1536647.25; Administração; 09.74%; 4803469.26; 6183860.90; -1380391.64; Transporte; 09.21%; 0; 1305596.05; -1305596.05;  0.99
Prefeitura Municipal de Acreúna - GO;  5200134;  GO;  21549; Urbanismo; 34.43%; 10499360.74; 4238705.50; 6260655.24; Educação; 13.08%; 13334745.04; 15713614.00; -2378868.96; Previdência Social; 11.93%; 3706019.06; 1536647.25; 2169371.81; Despesas (Intraorçamentárias); 10.16%; 2568440.50; 721577.98; 1846862.52; Administração; 08.07%; 4710968.63; 6179068.09; -1468099.46;  1.40
Prefeitura Municipal de Cassilândia - MS;  5002902;  MS;  21557; Saúde; 24.08%; 15102999.43; 11218169.74; 3884829.69; Previdência Social; 11.66%; 3369847.57; 1488506.57; 1881341.00; Despesas (Intraorçamentárias); 08.48%; 2060741.77; 692138.81; 1368602.96; Urbanismo; 08.39%; 5527028.87; 4173955.98; 1353072.89; Legislativa; 06.46%; 2438690.17; 1396117.41; 1042572.76;  1.25
Prefeitura Municipal de Itaobim - MG;  3133303;  MG;  21566; Educação; 42.41%; 8725809.93; 16041738.39; -7315928.46; Administração; 19.91%; 2795354.18; 6228906.63; -3433552.45; Saúde; 07.39%; 12515593.87; 11240596.15; 1274997.72; Transporte; 05.12%; 394408.57; 1277830.42; -883421.85; Encargos Especiais; 04.67%; 209889.16; 1016059.76; -806170.60;  1.04
Prefeitura Municipal de Olho d'Água das Flores - AL;  2705705;  AL;  21572; Administração; 22.61%; 3455577.92; 6234014.20; -2778436.28; Saneamento; 16.50%; 2916667.53; 889646.81; 2027020.72; Transporte; 10.44%; 0; 1283464.83; -1283464.83; Previdência Social; 08.37%; 2528586.35; 1500524.59; 1028061.76; Saúde; 08.26%; 12251288.87; 11236687.05; 1014601.82;  1.11
Prefeitura Municipal de Santo Amaro da Imperatriz - SC;  4215703;  SC;  21572; Urbanismo; 26.65%; 8778471.58; 4254156.61; 4524314.97; Despesas (Intraorçamentárias); 12.14%; 2744116.10; 682376.32; 2061739.78; Transporte; 10.61%; 3034723.55; 1233561.43; 1801162.12; Saúde; 08.32%; 9881945.92; 11294134.42; -1412188.50; Previdência Social; 07.98%; 2851301.04; 1495914.38; 1355386.66;  1.18
Prefeitura Municipal de Feira Nova - PE;  2605400;  PE;  21579; Educação; 23.67%; 12747860.08; 16024152.50; -3276292.42; Saúde; 17.00%; 8817502.71; 11170557.71; -2353055.00; Urbanismo; 13.61%; 2350782.01; 4233845.74; -1883063.73; Assistência Social; 07.56%; 688146.64; 1734788.53; -1046641.89; Saneamento; 06.23%; 0; 861520.82; -861520.82;  1.05
Prefeitura Municipal de São Vicente Ferrer - MA;  2111706;  MA;  21591; Saúde; 20.05%; 6921864.64; 11165087.72; -4243223.08; Urbanismo; 19.80%; 0; 4191472.92; -4191472.92; Administração; 07.01%; 7683904.18; 6199160.68; 1484743.50; Previdência Social; 06.91%; 0; 1462791.09; -1462791.09; Legislativa; 06.77%; 0; 1433170.26; -1433170.26;  1.35
Prefeitura Municipal de Pedra - PE;  2610806;  PE;  21609; Urbanismo; 22.36%; 134010.16; 4259273.78; -4125263.62; Saúde; 16.72%; 8165261.55; 11249124.68; -3083863.13; Previdência Social; 12.49%; 3782825.21; 1478597.56; 2304227.65; Administração; 11.59%; 8300227.65; 6162601.95; 2137625.70; Educação; 06.73%; 14764254.80; 16006063.41; -1241808.61;  1.08
Prefeitura Municipal de Altônia - PR;  4100509;  PR;  21619; Educação; 33.86%; 8988906.45; 16044263.86; -7055357.41; Saúde; 14.82%; 14053217.84; 10965857.07; 3087360.77; Despesas (Intraorçamentárias); 14.27%; 3588437.66; 614250.63; 2974187.03; Previdência Social; 07.36%; 0; 1532637.92; -1532637.92; Administração; 05.68%; 5125190.09; 6309156.28; -1183966.19;  1.08
Prefeitura Municipal de Alcântara - MA;  2100204;  MA;  21652; Saúde; 24.04%; 6223543.87; 11019995.73; -4796451.86; Urbanismo; 20.85%; 7860.00; 4167237.89; -4159377.89; Educação; 16.48%; 19242908.84; 15954883.33; 3288025.51; Legislativa; 07.30%; 0; 1455505.23; -1455505.23; Previdência Social; 06.08%; 299391.77; 1512367.99; -1212976.22;  1.35
Prefeitura Municipal de Morrinhos - CE;  2308906;  CE;  21737; Educação; 17.26%; 18361214.89; 15951776.10; 2409438.79; Saúde; 16.39%; 8812804.25; 11100505.69; -2287701.44; Urbanismo; 12.56%; 2487659.46; 4240285.36; -1752625.90; Previdência Social; 11.29%; 0; 1575247.93; -1575247.93; Transporte; 08.13%; 0; 1135001.42; -1135001.42;  1.00
Prefeitura Municipal de Quatro Barras - PR;  4120804;  PR;  21738; Encargos Especiais; 13.88%; 5010647.21; 910997.31; 4099649.90; Gestão Ambiental; 12.21%; 3819269.65; 211134.63; 3608135.02; Transporte; 11.96%; 4602806.29; 1069247.04; 3533559.25; Saúde; 09.78%; 13927052.71; 11036582.52; 2890470.19; Educação; 09.22%; 18670893.43; 15946337.66; 2724555.77;  1.11
Prefeitura Municipal de Ivoti - RS;  4310801;  RS;  21739; Educação; 24.14%; 22219537.76; 15944450.95; 6275086.81; Saneamento; 17.10%; 5293831.30; 847433.74; 4446397.56; Despesas (Intraorçamentárias); 13.62%; 4209437.65; 668713.86; 3540723.79; Administração; 09.61%; 3849834.87; 6349324.12; -2499489.25; Urbanismo; 09.28%; 6675262.84; 4262537.98; 2412724.86;  1.04
Prefeitura Municipal de Encantado - RS;  4306809;  RS;  21750; Saúde; 27.69%; 16675890.49; 11067991.77; 5607898.72; Educação; 17.88%; 12566965.79; 16187065.16; -3620099.37; Despesas (Intraorçamentárias); 09.02%; 2520050.41; 692847.96; 1827202.45; Administração; 08.76%; 8002609.73; 6228597.42; 1774012.31; Agricultura; 07.42%; 2013338.64; 510041.44; 1503297.20;  1.06
Prefeitura Municipal de Ceres - GO;  5205406;  GO;  21782; Saúde; 46.11%; 36506998.53; 11144255.20; 25362743.33; Habitação; 15.13%; 8340121.92; 15780.54; 8324341.38; Educação; 10.35%; 10461965.94; 16153264.36; -5691298.42; Urbanismo; 07.85%; 0; 4319802.36; -4319802.36; Administração; 07.45%; 10390191.51; 6292122.78; 4098068.73;  1.44
Prefeitura Municipal de Monte Santo de Minas - MG;  3143203;  MG;  21897; Educação; 28.74%; 11857144.30; 16214168.65; -4357024.35; Administração; 21.02%; 3118235.97; 6303854.63; -3185618.66; Previdência Social; 10.00%; 0; 1515572.50; -1515572.50; Urbanismo; 07.16%; 5345900.10; 4260029.16; 1085870.94; Saneamento; 05.92%; 28138.48; 925109.58; -896971.10;  1.29
Prefeitura Municipal de Camanducaia - MG;  3110509;  MG;  21901; Educação; 12.88%; 14601891.23; 16258039.85; -1656148.62; Previdência Social; 12.04%; 0; 1548053.35; -1548053.35; Saúde; 11.60%; 12554112.39; 11062026.14; 1492086.25; Gestão Ambiental; 10.37%; 1616818.43; 283761.82; 1333056.61; Saneamento; 07.20%; 0; 925511.56; -925511.56;  1.26
Prefeitura Municipal de São José da Lapa - MG;  3162955;  MG;  21905; Urbanismo; 25.58%; 9284714.98; 4136797.35; 5147917.63; Saúde; 17.96%; 14656318.40; 11041515.63; 3614802.77; Educação; 10.85%; 18386420.31; 16202170.87; 2184249.44; Transporte; 05.75%; 0; 1157861.33; -1157861.33; Administração; 05.23%; 5252713.65; 6305973.76; -1053260.11;  1.19
Prefeitura Municipal de Ubiratã - PR;  4128005;  PR;  21916; Urbanismo; 23.01%; 9836095.07; 4106753.51; 5729341.56; Educação; 12.15%; 13150481.41; 16176713.82; -3026232.41; Previdência Social; 09.59%; 3816476.77; 1429263.14; 2387213.63; Transporte; 09.50%; 3471636.84; 1106836.39; 2364800.45; Legislativa; 05.96%; 0; 1484507.17; -1484507.17;  1.30
Prefeitura Municipal de Uruçuca - BA;  2932705;  BA;  21924; Administração; 20.11%; 9300143.17; 6120761.38; 3179381.79; Saúde; 17.15%; 8597372.61; 11308693.34; -2711320.73; Urbanismo; 12.48%; 2302966.57; 4275617.86; -1972651.29; Previdência Social; 10.09%; 0; 1594629.61; -1594629.61; Educação; 08.15%; 17371863.04; 16083895.19; 1287967.85;  1.08
Prefeitura Municipal de Capinzal - SC;  4203907;  SC;  21928; Urbanismo; 18.89%; 9055068.67; 4243038.34; 4812030.33; Saneamento; 17.35%; 5281899.32; 861874.53; 4420024.79; Administração; 15.54%; 10044553.58; 6083913.77; 3960639.81; Educação; 10.37%; 18496006.74; 15854043.05; 2641963.69; Encargos Especiais; 07.17%; 2766431.20; 939238.92; 1827192.28;  1.09
Prefeitura Municipal de Coronel Vivida - PR;  4106506;  PR;  21939; Transporte; 29.93%; 9115761.92; 1019719.41; 8096042.51; Saúde; 26.94%; 18444397.98; 11157481.05; 7286916.93; Agricultura; 05.90%; 2097227.58; 502049.52; 1595178.06; Previdência Social; 05.60%; 0; 1513932.55; -1513932.55; Legislativa; 05.59%; 0; 1511096.61; -1511096.61;  1.08
Prefeitura Municipal de Chapadão do Sul - MS;  5002951;  MS;  21948; Saúde; 29.91%; 26985256.63; 11122381.56; 15862875.07; Administração; 29.75%; 21728390.89; 5948239.47; 15780151.42; Educação; 16.67%; 24681513.38; 15843197.86; 8838315.52; Legislativa; 04.82%; 4022823.36; 1464284.98; 2558538.38; Gestão Ambiental; 02.56%; 1634904.51; 276557.76; 1358346.75;  1.11
Prefeitura Municipal de Paramirim - BA;  2923605;  BA;  21961; Educação; 21.97%; 11913367.37; 16294347.50; -4380980.13; Saúde; 17.26%; 14843650.60; 11402496.87; 3441153.73; Administração; 15.35%; 3221014.63; 6281863.79; -3060849.16; Urbanismo; 11.58%; 6666505.09; 4358468.88; 2308036.21; Previdência Social; 06.31%; 234225.32; 1491764.10; -1257538.78;  1.01
Prefeitura Municipal de Potim - SP;  3540754;  SP;  21984; Saúde; 16.91%; 8721602.19; 11422794.34; -2701192.15; Educação; 11.41%; 14350415.17; 16172160.96; -1821745.79; Administração; 11.10%; 4465971.13; 6239151.18; -1773180.05; Legislativa; 09.44%; 0; 1508025.18; -1508025.18; Previdência Social; 09.00%; 0; 1437807.85; -1437807.85;  1.41
Prefeitura Municipal de Salvaterra - PA;  1506302;  PA;  21987; Educação; 30.73%; 22867730.66; 16032334.05; 6835396.61; Saúde; 18.29%; 7410095.85; 11479764.42; -4069668.57; Administração; 09.00%; 4257291.27; 6260112.66; -2002821.39; Urbanismo; 07.97%; 2559326.86; 4333403.12; -1774076.26; Previdência Social; 06.46%; 0; 1437807.85; -1437807.85;  1.06
Prefeitura Municipal de Conceição de Macabu - RJ;  3301405;  RJ;  22006; Saúde; 23.67%; 17945197.32; 11287014.75; 6658182.57; Urbanismo; 14.59%; 8331337.30; 4227207.49; 4104129.81; Previdência Social; 11.15%; 4508998.35; 1373393.59; 3135604.76; Despesas (Intraorçamentárias); 10.48%; 3570880.60; 622199.30; 2948681.30; Comércio e Serviços; 05.52%; 1742320.82; 190918.88; 1551401.94;  1.22
Prefeitura Municipal de Palmital - SP;  3535309;  SP;  22041; Saúde; 23.05%; 17862552.99; 11383880.50; 6478672.49; Saneamento; 13.51%; 4667372.17; 869957.03; 3797415.14; Encargos Especiais; 11.24%; 4209779.33; 1050719.59; 3159059.74; Educação; 09.12%; 18569436.32; 16004777.51; 2564658.81; Agricultura; 07.19%; 2506597.08; 484299.27; 2022297.81;  1.10
Prefeitura Municipal de Itapecerica - MG;  3133501;  MG;  22082; Administração; 38.61%; 18823703.21; 6038753.86; 12784949.35; Educação; 26.80%; 7401022.50; 16276277.29; -8875254.79; Saúde; 06.32%; 9447676.04; 11539866.06; -2092190.02; Urbanismo; 06.20%; 2265591.61; 4317236.10; -2051644.49; Previdência Social; 04.55%; 0; 1505319.35; -1505319.35;  1.11
Prefeitura Municipal de Herval d'Oeste - SC;  4206702;  SC;  22083; Educação; 20.20%; 11474984.81; 16332787.23; -4857802.42; Saneamento; 18.90%; 5398621.67; 854734.18; 4543887.49; Despesas (Intraorçamentárias); 11.53%; 3364625.31; 592733.60; 2771891.71; Urbanismo; 10.65%; 1762683.60; 4324984.59; -2562300.99; Transporte; 09.06%; 3351098.28; 1171758.36; 2179339.92;  1.15
