###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Conceição do Coité - BA;  2908408;  BA;  67126; Saúde; 31.70%; 12083724.24; 30666979.11; -18583254.87; Administração; 11.78%; 8373483.36; 15279275.44; -6905792.08; Educação; 11.54%; 32785096.50; 39549434.73; -6764338.23; Urbanismo; 07.52%; 6053191.12; 10461827.32; -4408636.20; Previdência Social; 06.05%; 0; 3544285.04; -3544285.04;  1.24
Prefeitura Municipal de Itamaraju - BA;  2915601;  BA;  67128; Legislativa; 49.24%; 119418635.00; 3037676.39; 116380958.61; Educação; 16.75%; 0; 39588615.77; -39588615.77; Saúde; 12.84%; 0; 30351607.20; -30351607.20; Administração; 06.40%; 0; 15125084.57; -15125084.57; Urbanismo; 04.44%; 0; 10482533.77; -10482533.77;  2.04
Prefeitura Municipal de Farroupilha - RS;  4307906;  RS;  67465; Administração; 24.87%; 31168817.63; 15265488.88; 15903328.75; Saúde; 12.87%; 39042293.13; 30807768.55; 8234524.58; Orçamentárias); 11.83%; 9823158.32; 2258135.87; 7565022.45; Gestão Ambiental; 10.38%; 7540110.01; 903899.87; 6636210.14; Urbanismo; 10.05%; 4407113.23; 10838001.86; -6430888.63;  1.05
Prefeitura Municipal de Estância - SE;  2802106;  SE;  67491; Urbanismo; 25.74%; 23713170.86; 10825403.05; 12887767.81; Educação; 19.87%; 49914869.07; 39964024.28; 9950844.79; Administração; 07.07%; 12032212.21; 15570630.03; -3538417.82; Saneamento; 06.39%; 6496999.43; 3299517.30; 3197482.13; Encargos Especiais; 05.73%; 0; 2868780.85; -2868780.85;  1.32
Prefeitura Municipal de Fernandópolis - SP;  3515509;  SP;  67543; Educação; 19.46%; 31997765.36; 40077416.66; -8079651.30; Orçamentárias); 14.69%; 8378915.94; 2278767.90; 6100148.04; Previdência Social; 12.79%; 8858657.90; 3548673.80; 5309984.10; Urbanismo; 09.24%; 14619652.35; 10781833.75; 3837818.60; Saneamento; 07.95%; 0; 3300095.86; -3300095.86;  1.14
Prefeitura Municipal de Formiga - MG;  3126109;  MG;  67617; Educação; 30.62%; 23654925.55; 40162643.67; -16507718.12; Saúde; 13.20%; 24447183.01; 31566218.91; -7119035.90; Urbanismo; 10.84%; 5085196.89; 10929878.02; -5844681.13; Orçamentárias); 07.43%; 6316110.02; 2308236.56; 4007873.46; Encargos Especiais; 06.74%; 6457080.28; 2823322.49; 3633757.79;  1.17
Prefeitura Municipal de Novo Repartimento - PA;  1505064;  PA;  67652; Administração; 27.15%; 33357490.04; 15346309.74; 18011180.30; Educação; 22.92%; 55194914.72; 39992892.25; 15202022.47; Saúde; 16.35%; 20919239.82; 31764634.93; -10845395.11; Urbanismo; 07.68%; 5637103.59; 10731350.19; -5094246.60; Previdência Social; 05.55%; 0; 3681338.02; -3681338.02;  1.15
Prefeitura Municipal de Ouricuri - PE;  2609907;  PE;  67689; Saúde; 27.39%; 16464486.17; 31804855.08; -15340368.91; Administração; 15.01%; 7150970.05; 15559738.50; -8408768.45; Educação; 13.11%; 47412515.56; 40067120.15; 7345395.41; Urbanismo; 10.37%; 4853795.75; 10661747.71; -5807951.96; Saneamento; 06.21%; 0; 3480139.33; -3480139.33;  1.17
Prefeitura Municipal de Januária - MG;  3135209;  MG;  67875; Educação; 33.73%; 22613810.66; 40357530.74; -17743720.08; Administração; 15.95%; 7270238.86; 15658640.06; -8388401.20; Urbanismo; 12.23%; 4408333.64; 10841643.05; -6433309.41; Saúde; 11.86%; 25442300.18; 31680953.97; -6238653.79; Orçamentárias); 04.82%; 0; 2537440.97; -2537440.97;  1.12
Prefeitura Municipal de Santo Antônio do Descoberto - GO;  5219753;  GO;  67993; Educação; 21.08%; 47388651.05; 40121553.23; 7267097.82; Saúde; 10.54%; 28212689.42; 31846857.26; -3634167.84; Orçamentárias); 07.53%; 0; 2594937.10; -2594937.10; Administração; 06.96%; 13135162.84; 15533790.11; -2398627.27; Saneamento; 06.91%; 5806735.61; 3423787.50; 2382948.11;  1.20
Prefeitura Municipal de Sousa - PB;  2516201;  PB;  68030; Educação; 43.51%; 17138234.03; 40393749.68; -23255515.65; Administração; 09.49%; 10550416.94; 15620894.21; -5070477.27; Saúde; 08.85%; 36590421.27; 31857503.14; 4732918.13; Urbanismo; 07.82%; 6347595.54; 10527060.16; -4179464.62; Orçamentárias); 04.85%; 0; 2593569.42; -2593569.42;  1.14
Prefeitura Municipal de Bom Jesus da Lapa - BA;  2903904;  BA;  68282; Administração; 26.40%; 5147801.79; 15735009.75; -10587207.96; Saúde; 11.39%; 27327177.85; 31895602.05; -4568424.20; Previdência Social; 08.99%; 0; 3605953.61; -3605953.61; Urbanismo; 08.21%; 7227173.56; 10520775.10; -3293601.54; Orçamentárias); 06.46%; 3023.17; 2593526.23; -2590503.06;  1.19
Prefeitura Municipal de Navegantes - SC;  4211306;  SC;  68337; Educação; 16.86%; 56580494.45; 40621704.59; 15958789.86; Urbanismo; 16.68%; 26121210.37; 10331731.93; 15789478.44; Transporte; 15.66%; 15968202.57; 1147371.53; 14820831.04; Saneamento; 11.17%; 13769243.87; 3193334.56; 10575909.31; Orçamentárias); 08.42%; 10478218.28; 2512562.42; 7965655.86;  1.13
Prefeitura Municipal de São Sebastião do Paraíso - MG;  3164704;  MG;  68518; Saúde; 27.19%; 51785703.85; 31710470.88; 20075232.97; Educação; 25.90%; 22037999.13; 41161172.74; -19123173.61; Urbanismo; 08.22%; 4506265.72; 10574350.76; -6068085.04; Administração; 06.05%; 11208228.47; 15677330.52; -4469102.05; Previdência Social; 06.03%; 8054650.97; 3602442.74; 4452208.23;  1.08
Prefeitura Municipal de Mococa - SP;  3530508;  SP;  68590; Saúde; 26.83%; 43222292.33; 31888417.39; 11333874.94; Previdência Social; 15.35%; 9980361.16; 3494238.42; 6486122.74; Assistência Social; 08.09%; 7436111.01; 4017063.87; 3419047.14; Saneamento; 08.02%; 0; 3389569.78; -3389569.78; Educação; 07.99%; 37886452.90; 41262799.23; -3376346.33;  1.12
Prefeitura Municipal de Buriticupu - MA;  2102325;  MA;  68626; Administração; 18.03%; 5097350.48; 15841943.15; -10744592.67; Saúde; 17.20%; 21850856.83; 32102170.80; -10251313.97; Educação; 15.75%; 50271584.21; 40883011.30; 9388572.91; Urbanismo; 12.94%; 3231828.38; 10947090.48; -7715262.10; Saneamento; 05.56%; 63603.98; 3379840.78; -3316236.80;  1.18
Prefeitura Municipal de Brumado - BA;  2904605;  BA;  68776; Administração; 23.34%; 7653405.17; 15871512.93; -8218107.76; Saúde; 12.37%; 36566430.81; 32209668.80; 4356762.01; Previdência Social; 10.13%; 0; 3568465.05; -3568465.05; Urbanismo; 09.27%; 13967511.70; 10704740.32; 3262771.38; Saneamento; 08.22%; 395644.69; 3290104.13; -2894459.44;  1.30
Prefeitura Municipal de Cascavel - CE;  2303501;  CE;  68926; Saúde; 27.09%; 22058995.69; 32550755.73; -10491760.04; Administração; 24.68%; 6283265.86; 15843643.05; -9560377.19; Educação; 07.72%; 37928876.87; 40917967.18; -2989090.31; Orçamentárias); 06.36%; 0; 2461927.51; -2461927.51; Saneamento; 05.94%; 982233.35; 3281724.30; -2299490.95;  1.10
Prefeitura Municipal de Venâncio Aires - RS;  4322608;  RS;  69154; Educação; 25.10%; 27564001.99; 41429056.09; -13865054.10; Orçamentárias); 15.20%; 10705673.10; 2308989.33; 8396683.77; Previdência Social; 10.51%; 9021895.35; 3216225.91; 5805669.44; Urbanismo; 10.01%; 4915356.46; 10447260.45; -5531903.99; Saúde; 07.05%; 36195529.31; 32301303.60; 3894225.71;  1.10
Prefeitura Municipal de Amparo - SP;  3501905;  SP;  69322; Saúde; 29.58%; 55090118.70; 32201197.93; 22888920.77; Saneamento; 23.54%; 21296092.52; 3086919.11; 18209173.41; Desporto e Lazer; 08.87%; 8111195.84; 1245729.65; 6865466.19; Administração; 08.21%; 22167238.60; 15818667.60; 6348571.00; Segurança Pública; 04.90%; 4988811.44; 1197286.75; 3791524.69;  1.11
Prefeitura Municipal de Cajamar - SP;  3509205;  SP;  69584; Educação; 24.79%; 93896689.18; 40722879.51; 53173809.67; Saúde; 20.03%; 74951928.84; 31980017.70; 42971911.14; Administração; 16.80%; 51185810.27; 15144029.33; 36041780.94; Encargos Especiais; 06.03%; 15642243.33; 2705463.47; 12936779.86; Segurança Pública; 05.42%; 12687021.08; 1054266.58; 11632754.50;  1.10
Prefeitura Municipal de Vinhedo - SP;  3556701;  SP;  69845; Educação; 26.54%; 106720425.25; 40498498.27; 66221926.98; Saúde; 21.57%; 85810352.15; 31992906.11; 53817446.04; Urbanismo; 18.00%; 54514585.98; 9614240.27; 44900345.71; Saneamento; 09.06%; 25786636.14; 3194578.73; 22592057.41; Segurança Pública; 06.38%; 16919156.30; 991897.52; 15927258.78;  1.19
Prefeitura Municipal de Janaúba - MG;  3135100;  MG;  70041; Educação; 26.77%; 28248480.61; 41960556.30; -13712075.69; Administração; 15.86%; 7659809.32; 15779990.34; -8120181.02; Orçamentárias); 12.37%; 8674472.00; 2338006.48; 6336465.52; Saúde; 09.93%; 37874742.84; 32788639.40; 5086103.44; Urbanismo; 06.66%; 6978991.72; 10390902.32; -3411910.60;  1.06
Prefeitura Municipal de Camboriú - SC;  4203204;  SC;  70068; Saúde; 34.77%; 21500610.84; 33267050.92; -11766440.08; Saneamento; 18.99%; 9537668.91; 3108924.22; 6428744.69; Urbanismo; 09.77%; 13655769.34; 10349749.85; 3306019.49; Previdência Social; 06.54%; 1262550.04; 3477116.67; -2214566.63; Transporte; 05.15%; 0; 1743067.64; -1743067.64;  1.11
Prefeitura Municipal de Castro - PR;  4104907;  PR;  70086; Administração; 15.43%; 8290967.87; 15630254.84; -7339286.97; Educação; 11.28%; 36490420.79; 41858912.70; -5368491.91; Indústria; 10.56%; 5237894.92; 215533.17; 5022361.75; Transporte; 09.32%; 6084522.55; 1649962.13; 4434560.42; Urbanismo; 08.98%; 6187368.78; 10461223.91; -4273855.13;  1.23
Prefeitura Municipal de Casa Nova - BA;  2907202;  BA;  70796; Saúde; 32.76%; 19355551.22; 33312409.21; -13956857.99; Educação; 23.56%; 51787827.07; 41750325.51; 10037501.56; Previdência Social; 08.15%; 0; 3473835.89; -3473835.89; Orçamentárias); 05.40%; 0; 2300301.08; -2300301.08; Administração; 03.83%; 13830129.28; 15463937.87; -1633808.59;  1.42
Prefeitura Municipal de Concórdia - SC;  4204301;  SC;  71499; Saúde; 22.12%; 44791639.33; 33141033.07; 11650606.26; Orçamentárias); 12.88%; 9010502.26; 2225312.48; 6785189.78; Urbanismo; 10.07%; 15535827.39; 10233671.98; 5302155.41; Saneamento; 05.88%; 0; 3097590.47; -3097590.47; Transporte; 05.26%; 4470239.43; 1702839.33; 2767400.10;  1.10
Prefeitura Municipal de Campo Formoso - BA;  2906006;  BA;  71507; Saúde; 33.80%; 17925190.84; 34291608.64; -16366417.80; Educação; 16.87%; 49529292.40; 41360703.49; 8168588.91; Administração; 15.29%; 8264669.13; 15668610.11; -7403940.98; Saneamento; 06.44%; 6602.00; 3125731.65; -3119129.65; Orçamentárias); 05.67%; 5027916.44; 2282206.57; 2745709.87;  1.12
Prefeitura Municipal de Santa Rosa - RS;  4317202;  RS;  71665; Saúde; 24.54%; 53453807.61; 34223308.82; 19230498.79; Administração; 15.32%; 27426954.97; 15424763.08; 12002191.89; Orçamentárias); 10.51%; 10444969.90; 2209571.30; 8235398.60; Urbanismo; 08.54%; 4019779.02; 10714506.21; -6694727.19; Educação; 08.20%; 35224703.92; 41647234.08; -6422530.16;  1.16
Prefeitura Municipal de Aracati - CE;  2301109;  CE;  71749; Saúde; 15.83%; 27278754.02; 34435803.42; -7157049.40; Urbanismo; 11.27%; 5610465.48; 10705051.11; -5094585.63; Educação; 11.03%; 36766763.83; 41752095.71; -4985331.88; Administração; 08.24%; 19285036.65; 15558389.73; 3726646.92; Saneamento; 07.69%; 19800.00; 3496430.09; -3476630.09;  1.24
Prefeitura Municipal de Rio Largo - AL;  2707701;  AL;  71834; Saúde; 36.90%; 19629477.39; 34590770.22; -14961292.83; Educação; 10.65%; 37509232.58; 41829183.86; -4319951.28; Previdência Social; 08.79%; 0; 3563021.15; -3563021.15; Saneamento; 08.61%; 0; 3489675.73; -3489675.73; Orçamentárias); 05.17%; 0; 2096463.43; -2096463.43;  1.31
Prefeitura Municipal de Ceará-Mirim - RN;  2402600;  RN;  71856; Saúde; 24.58%; 25697764.34; 35302611.46; -9604847.12; Administração; 12.71%; 10930117.90; 15895640.55; -4965522.65; Previdência Social; 09.12%; 0; 3563021.15; -3563021.15; Urbanismo; 08.09%; 7588560.47; 10747955.02; -3159394.55; Saneamento; 06.81%; 6062306.34; 3403071.35; 2659234.99;  1.18
Prefeitura Municipal de Irecê - BA;  2914604;  BA;  72041; Educação; 21.78%; 31419082.01; 41624665.44; -10205583.43; Saúde; 18.46%; 26916594.55; 35569129.40; -8652534.85; Administração; 17.33%; 7909943.67; 16030216.34; -8120272.67; Previdência Social; 07.60%; 0; 3563021.15; -3563021.15; Saneamento; 07.06%; 119433.93; 3426501.70; -3307067.77;  1.19
Prefeitura Municipal de Itapira - SP;  3522604;  SP;  72048; Previdência Social; 18.02%; 15232359.53; 3376621.62; 11855737.91; Saúde; 15.15%; 45311477.53; 35344404.10; 9967073.43; Orçamentárias); 14.17%; 11325325.95; 2004911.66; 9320414.29; Saneamento; 12.76%; 11930067.50; 3534873.15; 8395194.35; Urbanismo; 11.86%; 18354507.26; 10550280.34; 7804226.92;  1.10
Prefeitura Municipal de Arcoverde - PE;  2601201;  PE;  72102; Saúde; 19.39%; 21247435.52; 35793550.03; -14546114.51; Educação; 17.60%; 28847260.66; 42054776.60; -13207515.94; Urbanismo; 12.34%; 1657937.57; 10920007.20; -9262069.63; Gestão Ambiental; 11.80%; 9657910.52; 801037.95; 8856872.57; Administração; 07.91%; 10174399.98; 16111625.44; -5937225.46;  1.11
Prefeitura Municipal de Tianguá - CE;  2313401;  CE;  72110; Saúde; 18.61%; 27228189.59; 35672938.00; -8444748.41; Administração; 16.81%; 8514399.96; 16146278.23; -7631878.27; Educação; 14.47%; 48676995.33; 42110573.42; 6566421.91; Previdência Social; 08.26%; 0; 3747247.65; -3747247.65; Saneamento; 07.75%; 208073.19; 3726018.49; -3517945.30;  1.23
Prefeitura Municipal de Viana - ES;  3205101;  ES;  72115; Saneamento; 24.24%; 22039976.11; 3671478.76; 18368497.35; Saúde; 16.98%; 23375985.57; 36239102.76; -12863117.19; Urbanismo; 13.46%; 909185.21; 11110292.80; -10201107.59; Previdência Social; 12.82%; 13269191.01; 3557687.78; 9711503.23; Encargos Especiais; 10.48%; 10986599.57; 3042996.23; 7943603.34;  1.17
Prefeitura Municipal de Luís Eduardo Magalhães - BA;  2919553;  BA;  73061; Urbanismo; 26.97%; 26298200.45; 10770482.69; 15527717.76; Educação; 23.49%; 55589899.25; 42067028.16; 13522871.09; Administração; 11.07%; 22799499.15; 16423753.04; 6375746.11; Legislativa; 06.91%; 7427284.42; 3445971.82; 3981312.60; Previdência Social; 06.82%; 0; 3927410.26; -3927410.26;  1.25
Prefeitura Municipal de Valença - RJ;  3306107;  RJ;  73154; Administração; 27.72%; 28437595.85; 16346541.56; 12091054.29; Educação; 14.77%; 35657578.47; 42101207.00; -6443628.53; Saneamento; 09.27%; 36328.69; 4079846.64; -4043517.95; Saúde; 08.82%; 40203194.37; 36356232.15; 3846962.22; Urbanismo; 06.63%; 8262442.00; 11154306.46; -2891864.46;  1.11
Prefeitura Municipal de Cataguases - MG;  3115300;  MG;  73232; Educação; 35.79%; 27452412.13; 42369014.47; -14916602.34; Administração; 12.62%; 11259822.36; 16519527.35; -5259704.99; Previdência Social; 09.92%; 0; 4134718.45; -4134718.45; Saneamento; 09.46%; 109381.82; 4051354.83; -3941973.01; Orçamentárias); 06.08%; 0; 2533059.38; -2533059.38;  1.10
Prefeitura Municipal de Ouro Preto - MG;  3146107;  MG;  73349; Saúde; 21.86%; 70973587.33; 36037176.04; 34936411.29; Administração; 15.23%; 40997119.65; 16651570.67; 24345548.98; Educação; 14.78%; 65442220.73; 41815519.79; 23626700.94; Urbanismo; 11.55%; 29289879.96; 10831867.86; 18458012.10; Cultura; 05.85%; 10616827.40; 1260331.54; 9356495.86;  1.13
Prefeitura Municipal de Russas - CE;  2311801;  CE;  73436; Administração; 27.61%; 6689614.86; 16857580.23; -10167965.37; Saúde; 13.02%; 31727759.16; 36523298.87; -4795539.71; Saneamento; 10.87%; 40499.30; 4043802.37; -4003303.07; Previdência Social; 08.43%; 7295849.66; 4192700.76; 3103148.90; Educação; 06.61%; 39935231.54; 42368522.02; -2433290.48;  1.05
Prefeitura Municipal de Palmeira dos Índios - AL;  2706307;  AL;  73532; Urbanismo; 17.02%; 2742529.34; 11386416.06; -8643886.72; Administração; 12.98%; 23121478.87; 16529512.28; 6591966.59; Saúde; 12.05%; 42395660.74; 36277311.86; 6118348.88; Educação; 10.20%; 37290219.49; 42470263.10; -5180043.61; Saneamento; 07.94%; 14795.81; 4044258.13; -4029462.32;  1.27
Prefeitura Municipal de Pirassununga - SP;  3539301;  SP;  73656; Saneamento; 19.92%; 12703734.96; 3793459.70; 8910275.26; Segurança Pública; 10.17%; 5723478.77; 1171649.95; 4551828.82; Saúde; 08.36%; 40298376.93; 36556805.16; 3741571.77; Legislativa; 08.16%; 0; 3651533.66; -3651533.66; Educação; 07.98%; 46375768.82; 42807641.72; 3568127.10;  1.24
Prefeitura Municipal de Crateús - CE;  2304103;  CE;  74103; Urbanismo; 22.97%; 1321256.55; 12116598.57; -10795342.02; Saúde; 20.45%; 27243815.99; 36854652.73; -9610836.74; Previdência Social; 09.37%; 0; 4402102.87; -4402102.87; Educação; 09.12%; 38486267.68; 42774764.17; -4288496.49; Saneamento; 08.02%; 189795.60; 3958895.22; -3769099.62;  1.08
Prefeitura Municipal de Telêmaco Borba - PR;  4127106;  PR;  74270; Educação; 23.53%; 26660671.95; 42787239.54; -16126567.59; Saúde; 19.16%; 23865128.19; 36993959.38; -13128831.19; Orçamentárias); 13.56%; 11314385.97; 2021165.52; 9293220.45; Urbanismo; 09.43%; 18481074.06; 12017173.31; 6463900.75; Previdência Social; 06.65%; 8773757.84; 4218246.24; 4555511.60;  1.17
Prefeitura Municipal de Caçador - SC;  4203006;  SC;  74276; Saúde; 28.84%; 24944077.87; 38246014.36; -13301936.49; Orçamentárias); 16.34%; 9833524.04; 2297622.67; 7535901.37; Previdência Social; 10.03%; 0; 4624953.11; -4624953.11; Educação; 08.05%; 40197080.26; 43910237.25; -3713156.99; Encargos Especiais; 04.54%; 1460156.62; 3555974.46; -2095817.84;  1.08
Prefeitura Municipal de Itapetinga - BA;  2916401;  BA;  74652; Educação; 36.89%; 25409336.58; 43992350.93; -18583014.35; Saúde; 09.31%; 33444764.99; 38133605.71; -4688840.72; Previdência Social; 09.01%; 0; 4540557.76; -4540557.76; Assistência Social; 07.00%; 7902257.46; 4378698.83; 3523558.63; Saneamento; 05.50%; 6545780.23; 3777116.69; 2768663.54;  1.19
Prefeitura Municipal de Moju - PA;  1504703;  PA;  74768; Educação; 41.04%; 84872748.15; 43545154.83; 41327593.32; Saúde; 19.07%; 19142670.71; 38350960.05; -19208289.34; Urbanismo; 06.25%; 7122467.69; 13416013.61; -6293545.92; Administração; 04.73%; 12668034.95; 17433966.24; -4765931.29; Previdência Social; 04.45%; 0; 4482232.71; -4482232.71;  1.19
Prefeitura Municipal de Belo Jardim - PE;  2601706;  PE;  74902; Saúde; 26.44%; 22291685.48; 38250345.89; -15958660.41; Administração; 16.29%; 7832154.49; 17665173.20; -9833018.71; Urbanismo; 09.99%; 7344951.64; 13374488.84; -6029537.20; Previdência Social; 09.56%; 10200590.23; 4429043.50; 5771546.73; Saneamento; 06.28%; 235632.14; 4025602.12; -3789969.98;  1.27
Prefeitura Municipal de Jaboticabal - SP;  3524303;  SP;  75041; Previdência Social; 24.31%; 23685622.93; 4571360.07; 19114262.86; Saneamento; 15.71%; 16183846.19; 3832264.81; 12351581.38; Encargos Especiais; 13.18%; 13869410.65; 3504324.45; 10365086.20; Educação; 12.04%; 53467708.32; 43998689.86; 9469018.46; Saúde; 10.88%; 46735427.06; 38182531.20; 8552895.86;  1.36
Prefeitura Municipal de Dias d'Ávila - BA;  2910057;  BA;  75103; Saúde; 21.65%; 27917189.59; 38607790.73; -10690601.14; Urbanismo; 18.36%; 4179260.58; 13241687.01; -9062426.43; Administração; 11.04%; 23881101.19; 18429660.17; 5451441.02; Previdência Social; 09.39%; 0; 4634371.20; -4634371.20; Saneamento; 07.95%; 0; 3926166.41; -3926166.41;  1.20
Prefeitura Municipal de Sorriso - MT;  5107925;  MT;  75104; Educação; 22.10%; 56291810.16; 44617028.34; 11674781.82; Transporte; 18.31%; 11188094.00; 1515175.99; 9672918.01; Urbanismo; 09.29%; 18053850.29; 13144850.12; 4909000.17; Saúde; 07.56%; 42206997.93; 38212087.68; 3994910.25; Saneamento; 07.43%; 0; 3925219.74; -3925219.74;  1.16
Prefeitura Municipal de Lins - SP;  3527108;  SP;  75117; Educação; 30.24%; 28091833.89; 44908197.98; -16816364.09; Administração; 12.33%; 25681286.57; 18823274.71; 6858011.86; Urbanismo; 11.15%; 19303014.24; 13103890.84; 6199123.40; Saneamento; 07.32%; 0; 4072354.43; -4072354.43; Encargos Especiais; 06.47%; 3424.04; 3600555.12; -3597131.08;  1.19
Prefeitura Municipal de Ibiúna - SP;  3519709;  SP;  75241; Urbanismo; 16.28%; 7482135.35; 13476106.19; -5993970.84; Educação; 12.76%; 40380079.62; 45077591.02; -4697511.40; Previdência Social; 12.69%; 0; 4672999.45; -4672999.45; Saneamento; 11.06%; 0; 4071445.80; -4071445.80; Assistência Social; 09.65%; 1078605.70; 4631076.59; -3552470.89;  1.15
Prefeitura Municipal de Cianorte - PR;  4105508;  PR;  75360; Saúde; 23.15%; 53945957.85; 38232648.32; 15713309.53; Educação; 21.99%; 30461053.77; 45390869.30; -14929815.53; Orçamentárias); 08.73%; 8152583.01; 2222578.49; 5930004.52; Administração; 08.42%; 13449671.45; 19167567.31; -5717895.86; Previdência Social; 06.88%; 0; 4672999.45; -4672999.45;  1.20
Prefeitura Municipal de Santa Luzia - MA;  2110005;  MA;  75444; Saúde; 22.35%; 23652736.59; 38707147.26; -15054410.67; Urbanismo; 17.52%; 1693882.21; 13492579.38; -11798697.17; Educação; 13.34%; 54141454.94; 45154084.07; 8987370.87; Administração; 09.19%; 13238757.58; 19431255.04; -6192497.46; Previdência Social; 06.30%; 401488.09; 4644169.98; -4242681.89;  1.11
Prefeitura Municipal de Macaíba - RN;  2407104;  RN;  75548; Urbanismo; 21.45%; 1031869.76; 13538147.59; -12506277.83; Saúde; 20.06%; 27015093.45; 38710802.73; -11695709.28; Educação; 17.79%; 35185786.40; 45553601.69; -10367815.29; Saneamento; 07.53%; 8374546.57; 3986061.43; 4388485.14; Previdência Social; 06.21%; 1134023.83; 4756175.56; -3622151.73;  1.21
Prefeitura Municipal de Quixeramobim - CE;  2311405;  CE;  75565; Administração; 32.14%; 4043121.91; 20234531.46; -16191409.55; Saúde; 19.36%; 28568146.92; 38323259.00; -9755112.08; Urbanismo; 15.95%; 5304064.81; 13338086.72; -8034021.91; Saneamento; 08.07%; 7755735.64; 3692571.49; 4063164.15; Orçamentárias); 04.79%; 0; 2413773.39; -2413773.39;  1.08
Prefeitura Municipal de Picos - PI;  2208007;  PI;  76042; Educação; 21.53%; 30720028.11; 45007205.11; -14287177.00; Saúde; 21.49%; 51657327.49; 37396509.70; 14260817.79; Urbanismo; 14.77%; 3505605.50; 13309792.08; -9804186.58; Administração; 11.13%; 26829558.09; 19445591.67; 7383966.42; Encargos Especiais; 05.11%; 0; 3388996.21; -3388996.21;  1.29
Prefeitura Municipal de Aquiraz - CE;  2301000;  CE;  76186; Saúde; 17.09%; 28496502.85; 36873414.78; -8376911.93; Administração; 15.91%; 11970733.27; 19768381.07; -7797647.80; Educação; 14.57%; 50809098.54; 43667265.21; 7141833.33; Previdência Social; 09.47%; 491753.28; 5134167.90; -4642414.62; Urbanismo; 08.46%; 16559011.92; 12411128.09; 4147883.83;  1.11
Prefeitura Municipal de Lajeado - RS;  4311403;  RS;  76187; Saúde; 22.75%; 49988697.62; 36543002.73; 13445694.89; Administração; 14.87%; 11120473.90; 19907854.84; -8787380.94; Transporte; 11.03%; 8021934.08; 1505498.88; 6516435.20; Educação; 08.74%; 49216606.52; 44053259.24; 5163347.28; Urbanismo; 06.31%; 16222662.42; 12494979.65; 3727682.77;  1.04
Prefeitura Municipal de Chapadinha - MA;  2103208;  MA;  76217; Urbanismo; 16.85%; 4057246.55; 12531649.55; -8474403.00; Administração; 12.60%; 13530798.22; 19868891.64; -6338093.42; Previdência Social; 10.29%; 0; 5176022.50; -5176022.50; Legislativa; 07.80%; 0; 3924254.70; -3924254.70; Saúde; 07.63%; 33111559.32; 36949975.40; -3838416.08;  1.33
Prefeitura Municipal de Canindé - CE;  2302800;  CE;  76439; Administração; 25.31%; 8098474.64; 19870438.86; -11771964.22; Urbanismo; 14.88%; 5659310.11; 12580306.73; -6920996.62; Saúde; 14.57%; 30267372.92; 37043590.48; -6776217.56; Previdência Social; 08.85%; 9323916.90; 5205331.59; 4118585.31; Orçamentárias); 05.96%; 0; 2771964.05; -2771964.05;  1.12
Prefeitura Municipal de Três Corações - MG;  3169307;  MG;  76734; Educação; 30.63%; 33927889.67; 44388828.66; -10460938.99; Previdência Social; 16.15%; 10835577.09; 5320827.70; 5514749.39; Saúde; 12.19%; 32795309.53; 36957616.61; -4162307.08; Saneamento; 09.42%; 359316.60; 3576210.26; -3216893.66; Essencial à Justiça; 06.68%; 2625072.25; 343535.53; 2281536.72;  1.13
Prefeitura Municipal de Pato Branco - PR;  4118501;  PR;  77230; Saúde; 54.57%; 77953899.48; 36393221.66; 41560677.82; Previdência Social; 07.30%; 0; 5563182.52; -5563182.52; Legislativa; 05.39%; 0; 4102700.57; -4102700.57; Educação; 04.54%; 41225052.99; 44679434.95; -3454381.96; Ciência e Tecnologia; 04.19%; 3216468.64; 28601.04; 3187867.60;  1.12
Prefeitura Municipal de João Monlevade - MG;  3136207;  MG;  77474; Saúde; 26.24%; 51804934.00; 37242091.90; 14562842.10; Educação; 16.04%; 35696202.00; 44600053.27; -8903851.27; Saneamento; 15.16%; 11828068.00; 3412276.64; 8415791.36; Administração; 13.69%; 12370062.00; 19968660.77; -7598598.77; Previdência Social; 05.30%; 2522788.00; 5464147.39; -2941359.39;  1.22
Prefeitura Municipal de Bebedouro - SP;  3506102;  SP;  77487; Saúde; 18.25%; 48302513.58; 37069089.58; 11233424.00; Saneamento; 17.47%; 14134088.07; 3379333.49; 10754754.58; Educação; 10.04%; 51123726.33; 44946100.76; 6177625.57; Urbanismo; 09.42%; 18589220.37; 12788669.82; 5800550.55; Previdência Social; 09.00%; 10846968.65; 5308142.00; 5538826.65;  1.09
